121.0448 24.2856 8.5900 1.95 c
121.3095 23.0863 17.1500 2.24 c
122.8493 22.4011 69.1200 3.72 c
122.9005 24.0783 16.2900 2.54 c
120.7268 23.4641 11.0600 1.29 c
122.9485 23.9971 33.7400 3.60 c
121.2120 23.0891 17.8800 1.87 c
121.1880 23.0718 15.2800 1.44 c
120.6443 23.3953 3.6600 1.58 c
120.7441 23.5206 9.1400 1.59 c
121.3208 23.0961 16.2900 1.41 c
120.7208 23.3103 18.8000 1.67 c
121.6950 24.0813 55.6200 3.63 c
121.8908 24.4673 7.1500 0.98 c
121.8111 24.8311 95.3100 2.47 c
120.6053 22.8893 16.3800 1.56 c
121.0036 23.0375 5.5200 0.99 c
121.8098 24.4366 11.4500 1.51 c
121.7256 24.4446 7.4300 1.24 c
121.7856 24.4325 11.0700 1.55 c
121.4521 23.1306 24.4300 2.35 c
121.9330 24.4546 9.9000 2.25 c
121.8723 24.5068 5.6500 2.05 c
121.8008 24.4265 11.4500 1.20 c
121.8036 24.4333 13.2000 1.55 c
121.7900 24.4101 13.6000 2.19 c
121.3305 23.1438 17.8500 1.00 c
121.3283 23.1328 19.2300 1.41 c
121.0573 22.9681 7.1900 1.25 c
121.5965 24.0073 45.2000 2.58 c
120.5203 23.6030 14.3000 1.88 c
120.9188 23.2623 5.2100 1.92 c
120.7301 23.5203 8.4800 1.37 c
121.8413 24.5101 12.0800 1.55 c
121.8496 24.5468 5.3200 1.55 c
121.6153 23.7668 37.3200 2.22 c
121.5180 23.2123 40.5300 2.22 c
121.5541 23.2616 39.3100 2.69 c
120.9376 23.2185 10.8500 1.63 c
121.6113 23.6763 32.5700 2.35 c
121.6041 24.0330 10.9900 1.76 c
120.8481 23.5213 10.9400 1.92 c
121.3418 24.3583 7.2300 1.82 c
121.8106 24.5500 11.8100 1.52 c
121.9443 24.7890 79.0000 3.29 c
121.7843 24.4386 11.7000 2.11 c
120.6676 22.7163 25.9500 2.33 c
120.6236 23.2858 10.4000 1.10 c
121.9631 24.1991 47.8300 2.86 c
121.6601 23.7940 44.4800 2.65 c
121.0615 24.1738 10.8800 2.02 c
121.8065 24.4240 13.0700 2.04 c
120.8583 22.8301 6.2100 1.57 c
121.9355 24.3580 21.0100 1.92 c
120.8998 23.2186 3.3500 0.98 c
119.4395 21.7748 42.7100 3.70 c
122.7171 24.5613 105.1600 2.70 c
121.7108 24.3723 7.3100 1.80 c
121.7941 24.4286 16.6700 1.45 c
120.7103 23.3156 16.3600 1.29 c
120.6320 23.2523 8.9900 1.18 c
122.2033 24.8423 9.5700 2.65 c
121.7551 24.2621 11.5600 1.75 c
121.3923 23.2863 26.6000 1.61 c
121.7866 24.4170 14.6400 1.46 c
122.1693 24.2068 28.3200 1.73 c
121.7256 23.8173 40.5300 2.19 c
121.7828 24.4323 13.2200 1.84 c
121.6240 24.6150 10.3900 1.40 c
121.5098 24.5420 6.3900 1.02 c
121.9845 23.9561 29.0900 2.19 c
121.7618 24.3205 48.4100 2.28 c
120.4613 23.3448 13.0600 1.36 c
121.6430 24.3741 7.6600 1.29 c
121.7930 24.4430 11.2400 1.22 c
120.9176 23.2186 3.8500 1.72 c
121.8113 24.6325 65.9200 2.92 c
120.6570 22.8308 12.4800 1.62 c
121.4508 23.7191 2.2200 2.31 c
120.5901 23.5956 11.9900 1.37 c
121.6581 24.6730 12.5400 1.32 c
120.6210 22.8566 13.6100 1.22 c
121.2471 24.3130 6.7800 1.44 c
120.2481 23.3601 10.5900 2.25 c
121.7451 24.8645 78.0400 2.84 c
120.7346 24.2603 12.1300 1.89 c
121.6943 23.8183 50.6500 2.78 c
121.4606 23.2190 40.6800 2.42 c
121.5660 23.2458 42.4200 3.14 c
121.8070 24.4265 11.7700 2.02 c
121.3721 22.8956 17.8500 2.84 c
121.5341 23.6998 16.6200 2.61 c
120.7425 23.2685 12.3300 1.82 c
120.7521 23.2788 11.9200 1.55 c
122.2945 24.3615 66.4500 4.08 c
121.2073 23.2600 5.5100 0.85 c
120.7108 23.5113 9.1200 2.18 c
122.0803 24.5545 69.8800 2.93 c
120.6965 23.6098 9.1700 1.03 c
121.5100 23.9890 17.8700 2.38 c
121.8336 24.4556 12.8300 2.22 c
120.4958 23.3840 7.9300 1.61 c
121.7955 24.4143 12.4400 1.66 c
121.5605 24.5573 12.6200 1.79 c
120.8866 22.3651 9.6600 0.98 c
122.0128 24.3375 18.7400 2.43 c
121.8675 24.4985 15.5900 2.29 c
120.8895 24.3788 11.0000 1.86 c
121.6330 24.5500 57.9800 2.19 c
121.3240 23.4543 12.4500 2.26 c
121.6871 24.1008 36.0200 2.34 c
122.7048 25.4598 196.6100 3.47 c
120.4998 23.1708 12.5200 1.40 c
121.8660 24.0120 43.6700 2.34 c
121.6970 24.0506 34.8200 3.01 c
122.0035 24.8733 10.5600 1.69 c
121.6881 24.6060 8.0000 1.25 c
120.6393 23.5296 9.6300 3.46 c
120.6416 23.5280 8.5300 1.97 c
120.6398 23.5380 10.4800 1.51 c
120.6365 23.5241 8.5900 1.67 c
122.0178 24.5493 11.2300 1.74 c
122.4593 25.4915 280.9500 4.54 c
122.2260 24.8295 11.8700 3.22 c
121.8763 24.4910 8.3900 2.05 c
121.4631 24.6733 13.1100 1.45 c
121.8553 24.4928 9.3100 2.23 c
122.2260 24.8405 11.2400 2.09 c
120.9891 22.3506 14.0000 1.95 c
121.0315 24.5320 8.3800 2.05 c
120.7510 22.7251 21.1400 1.58 c
120.8943 23.9626 9.5200 1.64 c
120.9918 24.0370 10.5400 2.37 c
121.6235 24.6208 43.1200 2.51 c
121.8328 24.1841 46.0500 5.46 c
120.5753 22.1101 31.2100 2.15 c
121.0556 24.1668 10.6500 1.70 c
121.0751 24.1566 8.8700 2.58 c
120.9901 24.0343 9.6800 2.85 c
120.9730 24.0463 7.3000 1.59 c
120.9756 24.0533 6.0000 1.66 c
121.7566 23.8105 9.8000 2.67 c
121.7735 24.4573 12.2900 2.10 c
120.8561 22.8243 7.0700 1.71 c
120.6416 22.8333 15.0200 2.23 c
120.8546 22.9021 9.0800 2.41 c
121.6683 24.6330 72.7700 2.51 c
121.6686 24.6603 38.5700 2.09 c
121.4368 23.9613 20.3300 3.10 c
121.4300 23.9130 19.3300 2.09 c
120.5970 22.8553 14.3400 2.55 c
121.5865 24.0083 7.0700 1.61 c
121.8286 24.1706 44.4100 2.43 c
120.7103 23.3141 16.8100 1.92 c
121.8060 24.5453 10.2300 1.47 c
121.7585 24.2793 7.5600 1.75 c
122.0435 24.5535 66.5500 2.54 c
121.4050 22.2188 21.4200 3.21 c
121.4358 23.9220 17.8100 2.28 c
121.8835 24.5141 15.5100 2.38 c
121.5985 24.0118 7.9900 1.67 c
121.6101 24.0058 8.8100 1.84 c
121.5911 24.0116 7.0200 1.39 c
121.5823 23.7655 31.8700 2.50 c
121.0233 23.8628 27.6100 2.59 c
121.0366 23.9236 15.0700 1.45 c
121.8045 24.2018 44.2900 2.20 c
120.4416 22.7470 32.1400 2.53 c
121.7890 24.2053 62.0200 2.59 c
120.6250 23.5461 10.8300 1.32 c
121.7133 24.5406 9.8300 1.69 c
121.8440 24.3558 7.4500 1.96 c
121.0581 24.1783 12.6100 1.79 c
121.8150 24.4246 12.4200 2.49 c
121.0625 24.1788 12.4500 1.85 c
121.8963 24.4470 14.8600 2.03 c
121.7318 24.2890 16.0500 1.89 c
121.0350 22.9566 8.4300 1.81 c
120.9130 23.4236 13.7200 1.48 c
121.3683 23.7848 11.7300 1.77 c
122.2128 24.8226 22.2600 2.17 c
120.6305 23.5541 12.7900 1.17 c
120.6230 23.5365 9.3200 1.43 c
121.8173 24.4551 18.9400 1.66 c
121.8033 24.4125 13.1800 1.73 c
121.5940 23.7858 31.8800 2.67 c
120.7050 23.5251 10.5900 1.53 c
120.7023 23.5341 12.3200 1.77 c
121.5630 23.8188 28.3800 1.97 c
121.3406 23.2161 22.9400 2.06 c
121.7303 24.2998 16.5600 2.13 c
121.5828 23.7516 42.1800 2.10 c
121.4188 24.4360 6.7100 1.47 c
121.7971 24.3700 13.6100 1.78 c
120.7065 23.6501 12.4200 1.82 c
120.6895 22.7905 16.3700 2.38 c
121.6376 23.8388 41.5400 2.52 c
121.6395 23.7940 44.2700 2.46 c
120.7445 23.2126 7.4000 1.16 c
121.3240 22.9565 24.5100 1.91 c
120.6545 22.9523 17.2100 1.48 c
121.2585 22.6448 42.6600 2.54 c
120.8521 22.8970 5.9200 1.71 c
121.5705 23.7586 32.0300 2.07 c
121.8905 24.3016 12.0600 1.33 c
121.8501 24.4998 51.3000 2.61 c
121.7700 23.8823 49.6200 2.39 c
121.5836 23.7633 36.3900 2.52 c
121.7970 24.4320 11.6800 1.37 c
121.8045 24.4215 12.3100 1.56 c
122.1668 21.2276 160.0200 3.57 c
121.5836 24.1278 17.5200 2.54 c
121.7883 24.4188 10.7100 1.53 c
121.0585 24.1720 11.2200 1.91 c
120.6921 23.5876 10.1500 1.30 c
120.6205 23.5668 8.6700 1.51 c
120.8221 23.6201 10.5100 1.74 c
122.0378 24.9063 11.0300 1.98 c
122.0286 24.9161 10.5100 1.96 c
121.2816 23.4456 16.3000 2.10 c
121.3295 23.1410 19.9300 1.82 c
120.9118 23.4456 7.7300 2.15 c
121.5688 24.0443 3.3500 1.42 c
122.4118 24.8913 12.4500 2.99 c
122.4413 24.9173 18.2700 2.68 c
122.2771 21.2318 163.6200 3.69 c
120.9068 22.8458 9.0700 1.90 c
120.9961 22.3823 14.3200 2.14 c
120.8593 22.8300 6.3500 2.27 c
121.0303 23.1016 4.5100 1.82 c
121.0763 24.1446 11.7500 1.71 c
120.5413 23.4325 10.0700 1.51 c
121.3421 22.5565 31.1800 2.59 c
121.4061 23.6523 33.0200 2.25 c
121.3981 22.4316 25.2700 3.15 c
121.0625 24.2360 12.9000 2.15 c
121.0185 21.7776 19.6200 2.67 c
120.8761 23.0613 7.5100 2.32 c
121.5600 23.2666 35.0900 2.75 c
120.8763 23.0586 6.8000 2.97 c
120.8805 23.0760 7.3900 1.81 c
120.8775 23.0536 7.1400 1.84 c
121.3921 23.2215 20.7500 2.44 c
121.0506 24.1983 11.5200 1.94 c
121.7441 24.3561 18.2600 2.04 c
120.7005 22.8181 20.4200 2.01 c
120.6811 23.1065 8.3600 2.23 c
120.5230 23.5736 10.9500 1.83 c
120.8755 23.0656 7.8000 1.86 c
121.3483 24.6148 7.9100 2.20 c
122.0263 24.7508 10.1400 1.75 c
121.3176 22.6801 29.3700 2.50 c
122.5161 24.8661 12.4200 2.38 c
120.5923 23.4453 7.7500 1.72 c
121.3550 24.6281 8.8200 1.00 c
121.5808 23.8383 30.1400 2.55 c
120.9728 24.2521 37.6900 2.24 c
121.8136 24.4260 12.6200 1.60 c
121.5671 23.8295 28.3900 2.38 c
121.3500 23.0445 21.3000 1.86 c
122.3553 24.6726 94.3400 3.02 c
120.6550 23.5408 9.0000 1.84 c
121.6356 24.3923 18.5600 1.68 c
120.8770 23.1278 1.9800 1.06 c
122.0725 24.6896 69.0300 2.95 c
121.6798 24.3443 6.4100 1.41 c
120.6110 22.8793 15.2800 1.71 c
121.3413 22.5325 23.3200 2.80 c
121.4815 23.4668 28.5100 1.85 c
122.4135 24.8300 17.7000 2.62 c
121.8350 24.4906 8.7200 2.37 c
121.3261 22.4971 14.7800 2.65 c
122.0805 24.3078 51.0700 2.99 c
120.5348 23.4870 10.4800 1.14 c
121.3421 23.1135 17.3900 2.52 c
121.5873 24.1495 15.9800 2.26 c
121.8303 24.4971 8.0700 1.88 c
120.4998 23.3860 7.3300 2.04 c
121.0331 23.9571 14.0900 2.06 c
121.5528 23.7501 26.6000 2.24 c
120.8376 23.5800 10.6300 1.78 c
121.7466 24.5963 60.1800 2.68 c
121.6020 23.7285 22.7600 2.32 c
121.9031 24.4325 22.0000 2.14 c
120.8760 23.1063 6.3100 1.16 c
121.2708 24.2683 5.6000 1.52 c
121.0366 23.9515 12.4700 2.40 c
121.0205 23.9518 15.4500 1.46 c
121.4405 24.4255 8.2200 1.87 c
121.9373 24.4103 20.4900 2.29 c
121.4473 23.6596 11.4300 2.93 c
120.1140 23.2736 16.0500 2.06 c
121.4878 22.8096 15.8400 2.37 c
120.1203 23.2743 16.0400 2.12 c
120.1516 23.2731 12.7500 2.14 c
120.1340 23.2796 15.1500 2.52 c
120.1181 23.2746 11.9100 2.11 c
120.1495 23.2743 15.1600 2.62 c
120.1455 23.2758 14.7900 2.51 c
120.6393 23.5278 8.7800 3.12 c
121.0675 24.2806 12.4000 2.07 c
121.6435 24.5745 2.9200 1.57 c
120.7523 23.6683 5.6300 1.02 c
121.3071 23.1583 13.2600 1.94 c
121.8650 24.4788 8.2000 2.08 c
121.0091 23.6500 16.9400 1.34 c
122.3523 24.9031 11.5100 2.59 c
120.7141 23.3106 18.3500 1.29 c
121.3376 23.6878 7.2500 1.47 c
121.4551 23.3971 25.5800 1.73 c
121.7323 24.3705 19.8500 1.75 c
120.1650 23.2686 12.9100 2.11 c
121.2703 24.6313 10.4300 1.11 c
120.3865 23.1953 10.8800 1.00 c
121.9886 24.7536 13.5000 1.78 c
120.4693 23.3906 10.6900 0.94 c
121.6166 24.5790 12.9500 1.03 c
120.9466 22.5625 12.1800 2.42 c
120.4595 23.5075 11.3100 1.48 c
121.5790 23.9955 43.0600 2.11 c
120.8770 23.0663 8.3000 1.22 c
122.2131 24.7825 3.0500 2.31 c
120.6368 23.5433 9.6400 1.59 c
121.8068 23.7453 22.5900 2.13 c
121.2635 24.2460 6.6500 1.78 c
121.5320 23.6761 27.8600 2.23 c
122.3213 24.8178 17.8400 4.17 c
122.2340 24.7765 5.5000 2.05 c
121.1000 23.1961 7.8900 1.57 c
120.8281 23.5686 10.8900 1.63 c
120.6430 23.5551 7.6900 1.86 c
121.2851 23.2648 37.5900 1.50 c
120.9310 22.5735 12.3300 1.79 c
121.8130 24.4315 12.0200 1.51 c
120.6060 23.5375 10.1800 0.75 c
120.9431 23.7990 30.6300 2.20 c
121.7286 24.3470 18.1100 2.09 c
121.7058 24.2965 11.5600 1.57 c
120.1990 23.0058 13.1600 2.18 c
120.9236 22.8191 11.8300 1.60 c
120.1345 22.9466 4.6600 2.35 c
122.1131 24.8891 6.0000 1.69 c
122.0253 24.8570 6.6100 1.73 c
121.8606 24.4931 15.2200 1.89 c
121.0618 22.3653 19.4700 2.26 c
121.0835 23.8230 29.4900 3.62 c
122.5171 22.8123 53.3000 4.13 c
120.9538 23.3723 3.4700 1.41 c
120.9985 23.9855 13.4500 1.61 c
121.7596 24.4130 26.4400 2.08 c
121.6640 24.3901 58.0400 3.34 c
121.8395 24.4898 15.1400 2.22 c
121.0740 22.0225 29.7900 2.48 c
121.8770 24.4670 14.2000 1.83 c
121.7340 24.3768 29.5900 2.52 c
121.7608 24.4188 27.1900 2.67 c
120.9670 24.3706 10.3200 1.00 c
120.9548 24.3818 5.4800 2.14 c
121.4790 23.9205 19.3400 2.23 c
121.9695 24.7425 9.7600 1.82 c
121.0120 22.7090 16.1900 1.75 c
121.8246 24.4480 18.9800 1.59 c
121.6060 23.7413 32.3800 2.53 c
121.0938 22.1421 27.5100 2.06 c
120.6706 23.2060 8.5700 1.40 c
121.9546 24.8305 5.8500 2.09 c
122.0000 24.6490 61.8600 2.68 c
121.9136 24.4895 14.2100 1.08 c
121.7336 24.3733 29.0700 2.72 c
121.8410 24.3976 19.9600 2.54 c
122.5411 24.8810 102.5100 2.87 c
122.2866 24.7648 21.2700 1.95 c
120.9310 22.5136 9.3000 1.74 c
121.8590 24.5116 6.4100 1.82 c
120.6470 23.3911 15.9700 1.84 c
121.5368 24.1076 18.3400 2.55 c
121.3495 23.5616 50.2100 1.94 c
120.6625 22.6281 25.2900 2.83 c
120.6818 22.6050 17.7900 1.61 c
122.3300 24.8668 145.5200 3.03 c
120.9010 22.8398 4.4800 2.71 c
121.5695 24.1238 48.0900 1.97 c
120.9086 22.8311 3.3300 1.33 c
120.9086 22.8401 9.4900 2.01 c
120.6971 23.5035 6.6500 1.59 c
121.8706 24.4865 10.1400 2.19 c
120.6651 22.6093 20.8100 1.52 c
121.0730 22.7883 12.0000 1.48 c
120.5686 22.4341 20.8600 2.19 c
120.5978 22.4276 18.5200 2.43 c
120.9125 23.2215 3.5900 1.13 c
121.1446 21.7355 44.0600 2.81 c
120.5755 22.6101 34.1800 4.36 c
121.6900 24.1360 6.5600 3.02 c
121.5611 23.8346 22.2800 2.19 c
121.5911 22.6345 19.5800 3.13 c
120.4568 23.3128 10.8700 1.44 c
121.8348 24.2971 11.4200 1.80 c
121.7403 24.2701 2.4200 2.27 c
120.6673 22.8180 21.3000 2.72 c
120.6876 22.8003 19.6300 1.94 c
122.0068 24.9560 16.3600 1.93 c
122.2555 24.8200 10.4600 3.07 c
122.0860 24.8453 28.8200 2.20 c
122.1968 24.7985 4.5100 2.22 c
121.6270 23.7190 30.5200 2.26 c
121.8340 24.1128 58.6000 2.47 c
121.8036 24.5480 6.5000 1.88 c
121.0928 24.0023 11.8800 2.53 c
121.7080 24.2633 7.5900 1.82 c
121.7993 24.4393 13.2900 1.53 c
121.3361 24.6095 8.5500 1.54 c
120.7030 23.5595 12.2200 1.35 c
121.3561 24.5955 5.4900 1.32 c
120.8798 23.0561 7.3100 1.81 c
121.0351 23.9523 7.2600 1.02 c
120.3506 23.2131 12.3200 1.78 c
121.6496 24.1496 31.6800 2.94 c
121.4556 24.4170 15.7700 1.61 c
121.8895 24.1958 51.5500 2.31 c
121.8195 24.4376 11.5400 1.35 c
120.7166 23.4810 12.2800 0.80 c
120.8563 23.5063 11.3300 1.02 c
121.6610 23.8013 43.1100 3.16 c
121.7685 24.4703 24.0600 1.95 c
121.7821 24.1526 60.2700 2.24 c
120.4546 23.2911 6.8000 1.93 c
121.3015 23.4331 10.8400 1.08 c
121.3358 24.1373 9.5200 1.69 c
121.6728 24.2591 28.5800 2.81 c
121.3308 22.5796 77.9800 3.27 c
121.7670 24.4360 12.0700 1.05 c
121.7810 24.4455 11.1600 1.68 c
120.6678 22.8303 15.9700 1.29 c
121.5318 24.0016 52.6800 2.35 c
122.2355 24.6581 3.2200 2.05 c
121.7971 24.4318 13.7900 2.25 c
121.9580 24.8631 85.3900 2.93 c
120.7973 22.7005 22.2600 1.54 c
121.5765 23.8813 22.1700 2.23 c
121.7118 24.7195 43.2100 2.11 c
120.8090 22.7120 20.0900 1.41 c
121.6891 23.8473 48.7300 2.41 c
121.6993 24.3288 59.6600 2.04 c
122.2560 24.8210 12.9600 2.15 c
121.3715 23.2725 17.1000 2.63 c
120.4130 23.3030 2.0800 0.85 c
121.8871 24.4651 11.7900 2.35 c
120.7413 23.4580 5.6800 1.20 c
121.0190 23.0403 6.8200 3.03 c
121.7975 25.0305 145.7200 3.23 c
121.8080 24.4161 12.4500 1.93 c
121.3083 22.4563 85.1500 4.48 c
119.4240 21.7393 71.1100 3.56 c
122.1046 24.9480 113.6000 2.80 c
120.6776 22.8058 20.0700 2.28 c
120.8576 22.8133 6.2100 1.67 c
121.7938 24.4055 12.6400 0.77 c
120.6561 23.3980 7.8600 1.31 c
121.5398 23.2681 40.2700 2.18 c
122.3041 24.6003 82.2600 3.83 c
120.4368 22.6985 26.5100 2.88 c
121.9905 24.0276 42.4500 3.08 c
121.8088 24.4053 13.2100 2.30 c
120.6721 22.8185 17.7500 1.93 c
120.6933 22.8293 15.0400 2.08 c
120.9511 22.4693 12.8500 1.73 c
120.7945 23.5665 10.4300 1.93 c
120.9170 24.0846 26.1100 1.78 c
121.6878 24.2848 10.5800 2.57 c
121.6970 24.2818 8.5900 1.76 c
121.6938 24.2906 12.8600 1.81 c
121.6820 24.2866 9.7800 1.80 c
120.4868 23.4711 8.3300 1.74 c
121.9476 24.8241 9.3100 1.79 c
120.6401 23.4243 12.7900 1.42 c
121.6983 24.2813 12.1400 2.85 c
121.5631 23.8155 22.9900 2.81 c
121.7883 24.4340 12.0700 2.04 c
121.6403 24.0470 9.7100 2.01 c
121.6233 24.0363 7.4000 1.57 c
121.5726 23.1975 30.5900 1.50 c
121.5605 23.8178 22.8400 2.46 c
120.4745 23.4688 8.2100 1.79 c
121.8070 24.4106 12.9300 2.75 c
121.8680 24.4748 11.3400 1.47 c
121.8143 24.4081 12.8600 2.17 c
121.2925 23.4433 12.1400 0.92 c
121.3451 23.1793 23.4800 1.27 c
121.5441 23.8298 20.9200 2.20 c
120.4356 23.2583 9.5200 1.07 c
120.7618 22.8431 19.0700 1.90 c
121.8008 24.4050 13.4900 2.36 c
121.5138 23.8011 7.9700 1.56 c
122.0298 24.9148 8.6800 2.21 c
122.0596 24.9275 13.1300 1.77 c
122.0366 24.9305 9.3000 1.67 c
121.6316 23.8196 40.6300 2.65 c
121.0143 22.7120 16.0100 1.95 c
121.3811 22.9983 10.8400 2.22 c
121.7983 23.8598 53.2200 2.56 c
120.4831 23.1526 12.4200 1.85 c
120.6331 21.9585 40.4100 2.32 c
121.7118 24.2916 11.9400 1.68 c
122.0573 24.4960 60.5600 2.31 c
121.8006 24.4138 13.1900 2.53 c
121.8261 24.4193 11.7500 1.39 c
121.4831 24.4051 6.4300 1.63 c
121.0431 23.2223 5.7000 1.77 c
121.7863 24.4256 13.5900 1.59 c
121.8150 24.3991 13.1000 2.30 c
121.0473 23.7253 25.7900 2.15 c
121.8068 24.4241 14.4600 1.86 c
120.6686 23.6801 9.3800 1.37 c
120.9490 22.4748 7.9000 0.99 c
121.5521 23.2516 36.5800 2.37 c
121.5341 23.2318 36.3700 2.75 c
121.3716 23.8380 18.2400 1.84 c
121.6006 23.8225 39.5500 2.67 c
121.7926 24.4081 13.4200 2.22 c
120.8735 23.0971 6.8600 1.72 c
120.8118 22.6005 8.4900 1.60 c
120.9485 24.3996 12.4800 1.87 c
121.5753 23.5185 35.9800 2.19 c
121.7813 24.4366 12.0200 2.47 c
121.3765 23.2351 24.7900 1.29 c
120.8988 23.2093 7.5000 1.59 c
120.9075 23.1861 7.0100 1.11 c
121.7350 22.7980 12.1200 2.60 c
121.8130 24.4238 13.0600 1.70 c
120.9803 24.0186 12.9000 1.28 c
120.9663 23.3585 4.8100 1.78 c
122.2803 24.8318 20.4700 2.29 c
121.0491 22.9651 9.3700 1.39 c
120.9646 23.3551 4.1300 1.70 c
121.3380 23.1251 21.5700 1.49 c
121.8253 24.4020 12.2000 1.80 c
122.1726 24.8421 23.7200 1.99 c
120.9648 23.1561 6.1700 1.56 c
121.0348 22.9638 7.7100 1.44 c
122.0450 23.8880 27.5300 2.08 c
121.4831 23.4201 35.3400 2.23 c
121.0205 22.0981 19.1100 3.08 c
120.9098 22.4865 12.1500 1.42 c
121.7896 24.4200 11.4600 1.94 c
121.3893 23.0345 38.0500 2.21 c
121.7345 24.4225 8.7400 1.33 c
121.7431 23.7806 40.6100 2.31 c
121.0228 22.0965 21.3700 2.13 c
121.8100 24.4110 12.5200 2.62 c
120.8373 23.6458 6.0000 1.22 c
121.8360 24.4216 9.1100 1.45 c
120.4648 23.2120 7.3300 0.99 c
121.7745 24.3206 25.3200 2.05 c
121.5695 23.8215 25.1200 2.11 c
121.5456 23.8401 23.3600 1.68 c
120.7190 23.6621 5.9700 1.16 c
121.6988 24.8210 76.8900 2.47 c
120.7218 23.6441 6.7400 1.40 c
121.2913 22.6808 38.6900 3.10 c
120.6820 23.8046 21.8800 1.76 c
